Smiles_from_MOE,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
Clc1c2c(c(O)c(C(=O)N[C@H](C(=O)O)Cc3ccccc3)c1)C(=O)O[C@H](C)C2,55.294273,0,0,3,5,5,0,12,0,46,4,9,28,18,77.076866,1.675584,0,0,20,1,0,18,0,1,6,0,0,1.6411527,-2.5486891,-0.59920663,0.63952702,2.5712292,-2.7060564,-0.52063733,0.67781347,2.5684614,-2.3112504,-0.41070083,0.77716887,2.8175871,25.547726,5,0.16666667,12,48,3,30,4,6,0.2,33,0,20.421921,15.694329,11.533015,13.007708,13.273765,8.9826965,6.3776627,8.1766701,2,0,0.82602918,14,0,-0.8094461,-0.46145797,0.079278506,2.6293235,-1.1621412,-0.35664988,0.16445385,2.6633432,-0.51802862,-0.21605732,0.19635443,2.8946297,7.4482837,13.769094,5.9848423,3.000752,3.3095472,-4.9051099,0,9.8614969,10.360826,-1.862107,4.1368484,14,1.5060861,5.1131053,22.68,9.8712816,5.3890305,17.685692,7.6219444,4.131897,4.8142629,7,3,1,0,3.3310001,-4.6213698,10.289261,0,1,17,1,3,5,0,5.6890001,-5.691,2.6323206,-2.6323206,0.11278849,0.1361078,51.780075,51.903614,3.1459606,8.6190128,20.648346,42.366531,0,35.419662,90.856468,0,0,0,40.700764,18.175728,0.66478014,0.50919801,0.16191934,0.33521989,0.49080202,0.17330053,241.72479,185.15262,58.876492,121.89137,178.46353,63.014874,0.5,1,5.6890001,-5.691,0.11583758,0.12827271,0.58086568,0.55705786,0.21347833,0.41913435,0.44294211,0.20565601,211.21214,202.55524,77.624168,152.40402,161.06091,74.779846,7,1,3,0.11583758,0.12827271,0,2.5726399,43.395977,20.749712,45.312721,25.385227,60.466732,37.736813,3.5006065,105.85911,0,77.718086,10.07343,82.58654,25.385227,43.395977,31.936953,0,143.59592,20.749712,72.474655,112.93,0.38983503,5.9068904,3.5127759,9.3300648,363.61615,488.86652,27.133842,0,0,5.6825762,222.42885,44.870285,73.517181,403.81799,2061,47,146
O=C(Nc1c[n+](C)c2c(c1)cccc2)c1nc(C(=O)Nc2c[n+](C)c3c(c2)cccc3)ccc1,69.960236,0,0,2,3,3,0,26,2,57,2,5,34,25,86.4412,1.5165123,0,0,27,0,0,23,0,5,2,0,0,1.1028845,-2.2853916,-0.55142146,0.61928618,2.3515322,-2.4810796,-0.55354619,0.7017948,2.3755198,-2.054317,-0.41024145,0.76182044,2.6165872,33.65976,4,0.10526316,28,61,2,38,2,6,0.15789473,31,0,23.656126,18.818392,15.660254,18.380104,16.474367,10.844269,7.1307683,10.232313,0,0,0.72587216,18,2,-0.79136962,-0.39113748,0.070813268,2.6390548,-1.4255284,-0.33432147,0.14734583,2.6796544,-0.55222684,-0.21792102,0.18625432,2.8978386,5.3717065,23.670204,17.138893,3.4222429,3.4222429,-5.7738843,0,16.352627,13.426989,2,14,14,1,0,25.641273,11.588477,6.123457,16.697584,7.439249,3.8915401,3.6534557,7,2,1,0,4.7480001,-5.2888799,13.213933,0,1,28,1,5,4,1,7.224,-5.224,4.2829585,-2.2829587,0.064159431,0.13848267,28.926888,81.042336,81.806358,50.729858,13.399102,25.899061,0,73.529427,61.274521,0,0,5.6825762,27.133842,0.27378201,0.83902884,0.37334886,0.073583201,0.16097115,0.62665111,0.087387949,377.30939,167.89415,33.090199,72.388367,281.80359,39.298164,0.5,1,7.224,-5.224,0.075304538,0.118683,0.59307176,0.42785171,0.073583201,0.40692821,0.57214826,0.33334503,266.70303,192.40395,33.090199,182.99471,257.29379,149.9045,9,0,5,0.075304538,0.118683,0.79411763,4.2600002,3.7981856,63.324596,0,0,53.237926,0,0,273.2243,0,71.307869,13.09534,51.522617,16.78553,0,5.513495,50.9692,263.7901,10.517568,65.794373,78.849998,0.34983629,6.2479277,3.9291544,9.8565845,449.69775,619.27429,32.816418,0,0,11.365152,358.52274,25.899061,44.181568,449.51398,3899,57,184
S=P(OC)(Oc1c(C(=O)OC(C)C)cccc1)N,40.866688,1,0,0,1,3,0,6,0,34,1,4,18,10,62.919991,1.850588,0,0,11,0,0,16,0,1,4,1,1,2.6283658,-2.4974043,-0.51134652,0.5426271,2.4897065,-2.4952724,-0.4146938,0.63932842,2.5811317,-2.2700248,-0.32417202,0.70446676,2.7721465,29.877312,5,0.27777779,6,34,1,18,5,6,0.33333334,27,0,13.759149,12.163481,7.3867512,8.1378279,8.3541727,8.0015831,3.2320509,4.1378636,1,1,0.8306855,9,0,-0.76963693,-0.40772828,0.015346533,2.3500812,-1.3202115,-0.22337094,0.13308799,2.4576254,-0.52188838,-0.1788383,0.16270466,2.6306322,7.047184,9.8090019,5.7827749,1.8311285,1.8311596,-3.1537979,1.2758623,4.4083638,7.5144444,7.1717921e-005,14,11.144341,1.0007665,4.2757227e-005,16.055555,6.9632001,5.2674899,15.955977,6.9173713,5.2313457,6.1318569,5,2,1,0,2.279,-3.6888101,7.5538607,0,1,6,1,1,5,0,4.6500001,-4.6500001,1.9339875,-1.9339875,0.1534346,0.24653955,25.592316,66.234215,8.458519,17.238026,0,28.878563,0,62.005161,24.509808,0,13.382371,4.6659718,13.566921,35.512245,0.72462815,0.5120663,0.17912412,0.27537182,0.4879337,0.096247718,217.42041,153.64247,53.745136,82.623695,146.40164,28.878563,0.44444445,0.80000001,4.6500001,-4.6500001,0.31999999,0.21247312,0.49760905,0.5120663,0.34869161,0.50239098,0.4879337,0.15369935,149.30467,153.64247,104.62286,150.73946,146.40164,46.116589,5,0,1,0.31999999,0.21247312,0.77777779,2.4602001,35.898586,7.7454643,67.084145,0,27.047791,35.383869,0,70.572739,0,82.266945,7.3102899,41.783733,6.9216304,0,14.897653,28.976957,70.572739,7.7454643,155.10136,102.87,0.50325835,5.1699252,2.9659858,8.0613403,300.04413,348.25696,22.898865,0,0,19.80777,176.83488,64.390808,42.706635,289.29199,615,24,86
Clc1c(Cl)ccc(-c2cc(Cl)c(Cl)cc2)c1,33.840759,0,0,1,1,0,0,12,0,22,0,0,16,16,31.578171,1.4353714,0,0,12,4,0,6,0,0,0,0,0,1.902185,-2.2234206,-0.66467255,0.68944317,2.2059336,-1.9964951,-0.46934661,1.0504097,2.4469972,-1.8733065,-0.44234473,1.0327297,2.5630298,8.2392416,1,0.05882353,12,23,0,17,1,1,0.05882353,11,0,11.706742,10.999676,6.4641018,7.7067423,7.5753875,5.9938545,3.7260678,5.2659864,0,0,0.94905031,9,0,-0.73910171,-0.40318355,0.068923905,2.1972182,-0.5192427,-0.21237592,0.49103802,2.443532,-0.3865087,-0.17014046,0.48339984,2.5442865,1.007028,1.4712813,1.4712813,6.3511286,6.3511286,-6.014626,0,7.1842337,6.8469477,0,14,14,1,0,12.456747,5.1041665,2.8311112,13.11073,5.3912129,2.9982691,4.4176712,0,0,1,1,6.3039999,-6.7484198,7.0296445,0,1,12,1,2,1,1,1.608,-1.608,0.61726356,-0.61726356,0.10345299,0.13290073,0,43.671303,0,0,0,0,0,53.436695,142.8376,0,0,0,0,0,1,0.81799495,0,0,0.18200502,0,239.94559,196.27429,0,0,43.671303,0,0.44444445,0.80000001,1.608,-1.608,0.11007462,0.11007462,1,0.7995863,0,0,0.20041369,0,239.94559,191.85721,0,0,48.088383,0,5,0,2,0.11007462,0.11007462,0,5.9671998,0,0,0,0,0,0,14.002426,112.23026,0,156.59457,7.1918001,0,0,0,14.002426,6.37115,105.85911,0,156.59457,0,0.56510133,5.0874629,2.8911607,7.6892896,239.94559,307.66757,0,0,0,0,235.67482,0,0,291.992,440,24,82
Clc1c(Cl)c(-c2cc(Cl)c(Cl)cc2)cc(Cl)c1O,36.155964,0,0,2,2,1,0,12,0,23,1,2,18,17,37.803093,1.6436127,0,0,12,5,0,5,0,0,1,0,0,2.0539293,-2.2150002,-0.68262964,0.68027675,2.2296553,-1.9831666,-0.41014126,1.0948932,2.4922106,-1.8700682,-0.38887364,1.0993384,2.5797281,7.5660348,1,0.052631579,12,24,0,19,1,1,0.052631579,12,0,13.447229,12.426082,6.309401,7.4472294,8.4135914,6.6237245,3.5653841,4.9494896,0,0,1.0309812,9,0,-0.74794251,-0.41350767,0.053111207,2.2281919,-0.76161635,-0.18769677,0.51609212,2.4968333,-0.42547107,-0.14585567,0.50897914,2.5767171,2.139153,2.9307101,1.0410403,6.492928,6.5754776,-6.4394689,0,7.5467911,7.480351,-0.40640196,7.1645365,14,1.9650589,0.31093144,14.409972,5.5510206,2.8049672,16.281094,6.3179359,3.2097769,5.7146063,1,1,1,1,6.5819998,-7.12076,7.6284399,0,1,12,1,2,1,1,2.0179999,-2.017,0.93717462,-0.93717462,0.23200729,0.38090086,2.2085397,39.660275,8.458519,0,10.324173,0,0,38.973251,160.16464,0,0,0,0,7.7675405,0.93238181,0.77331364,0.029031355,0.067618176,0.22668636,0.038586825,249.46523,206.90543,7.7675405,18.091713,60.651508,10.324173,0.44444445,0.80000001,2.0179999,-2.017,0.22299306,0.26375806,0.93238181,0.76505917,0.029031355,0.067618176,0.23494083,0.038586825,249.46523,204.69688,7.7675405,18.091713,62.860046,10.324173,5,0,2,0.22299306,0.26375806,0,6.3262,25.385227,0,0,0,0,0,17.503033,76.943886,0,200.98665,7.8592801,0,25.385227,0,22.74646,6.37115,70.572739,0,195.74323,20.23,0.52150291,5.2479277,2.8958676,8.0565929,267.55695,332.14572,0,0,0,0,246.61804,0,13.566921,342.436,577,31,94
O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)[C@H](N)c1ccccc1,50.237068,0,0,3,5,5,0,6,0,43,4,9,24,14,75.863876,1.7642761,0,0,16,0,0,19,0,3,4,0,1,1.6102319,-2.6470807,-0.54784775,0.57525408,2.8502812,-2.9028728,-0.52071583,0.61211538,2.7545767,-2.3916967,-0.38592258,0.78138417,3.1312518,27.904934,4,0.15384616,6,45,3,26,4,5,0.1923077,36,0,17.645901,14.117419,9.6961527,10.654336,11.236888,8.4548645,4.6873927,5.7718382,4,0,0.81510007,12,0,-0.8378787,-0.39713991,0.066387057,2.7133555,-1.3374565,-0.34196746,0.1380565,2.664741,-0.53670627,-0.21605732,0.19305076,2.9787538,9.043746,12.925013,5.7284398,0.19937526,0.59766322,-3.0205536,0,6.045682,9.0906897,-0.60641235,6.8110175,9.9612379,1.9708935,4.3499732,18.781065,6.9575,3.3599999,15.343278,5.6308532,2.7009931,3.5998228,7,4,1,0,0.74199998,-3.1094999,8.9930696,0,1,14,1,3,4,0,6.4099998,-6.4109998,2.6443181,-2.6443181,0.10731558,0.12880948,25.592316,38.388474,31.79793,8.6190128,23.273705,27.65803,0,39.703896,61.274521,19.760618,0,0,40.700764,14.555551,0.67950469,0.53118676,0.16677384,0.32049531,0.46881327,0.15372147,225.13676,175.99535,55.256313,106.18805,155.32947,50.931732,0.5,1,6.4099998,-6.4109998,0.10280811,0.15442209,0.38470963,0.53118676,0.33958304,0.61529034,0.46881327,0.27570733,127.46385,175.99535,112.51228,203.86096,155.32947,91.348679,6,0,3,0.10280811,0.15442209,0.29166666,0.4136,50.90794,21.387344,81.897713,25.385227,3.185575,0,0,88.215919,3.9819686,98.871574,8.9140902,71.586647,3.1243138,43.395977,17.478609,32.897186,88.215919,18.263031,98.871574,112.73,0.43739632,5.7004399,3.3678892,8.8689899,331.3248,428.67249,27.133842,0,0,5.6825762,188.6028,40.607563,77.692749,349.41098,1365,39,132
Clc1nc(Nc2c(S(=O)(=O)O)cc(Nc3c4C(=O)c5c(C(=O)c4c(N)c(S(=O)(=O)O)c3)cccc5)cc2)nc(Nc2c(S(=O)(=O)O)cccc2)n1,91.777863,0,0,4,6,14,0,30,0,71,13,27,51,25,146.85191,2.0683367,0,0,29,1,0,20,0,7,11,0,3,1.1414189,-2.3540444,-0.69964778,0.71222538,2.4519475,-2.4145474,-0.68035895,0.7956925,2.4936314,-2.0317461,-0.48428994,0.9112373,2.7637706,48.908138,9,0.16071428,30,76,2,56,3,9,0.16071428,44,0,37.042877,28.262949,15.428204,18.300236,23.823555,18.555882,7.9700847,11.249149,0,0,0.9450047,20,0,-0.79643476,-0.49227765,0.10615069,2.8089147,-1.3346796,-0.48174486,0.19746767,2.8778865,-0.40845871,-0.21282241,0.28258476,3.1005657,20.371487,31.538513,6.4621086,5.1722879,3.6880827,-8.9721527,4.3374858,19.509315,18.723322,-3,-2.4176624,14,1,38.564793,40.656887,15.860747,9.0218496,33.079067,12.848764,7.2862968,8.333827,18,8,0,3,1.454,-10.22188,17.99613,0,1,34,0,6,9,4,13.656,-13.656,4.8053083,-4.8053083,0.06594155,0.061853278,30.071085,111.08404,97.732071,16.917038,44.864918,0,12.553803,66.346657,73.529427,0,17.047728,96.323349,64.548492,0,0.65406632,0.50362325,0.25493994,0.34593365,0.49637672,0.09099371,412.72803,317.79565,160.87184,218.29057,313.22296,57.41872,0.5,1,13.656,-13.656,0.10932923,0.065905094,0.44802347,0.58178025,0.28195614,0.55197656,0.41821975,0.2700204,282.71115,367.11417,177.91957,348.30746,263.90445,170.38789,10,1,6,0.10932923,0.065905094,0.627451,2.1564,101.68945,260.27911,25.749445,0,60.466732,4.6522017,2.6429517,211.71822,0,56.730568,17.994431,192.2395,119.14884,4.6522017,15.385252,71.614174,244.6154,11.375222,64.898087,298.03,0.25615203,6.8073549,4.1518044,11.060045,631.01862,819.22131,44.181568,0,0,34.790218,274.16959,96.320305,223.04614,774.16797,10646,95,286
O=C(O)[C@H](N)Cc1c2c([nH]c1)cccc2,31.165516,0,0,1,1,3,0,9,0,27,4,7,15,10,43.308666,1.6040246,0,0,11,0,0,12,0,2,2,0,0,1.8900248,-2.4667499,-0.60193437,0.66452003,2.5096464,-2.7308226,-0.5129841,0.73812342,2.4489257,-2.2209687,-0.46400055,0.80911434,2.75805,14.076484,3,0.1875,10,28,1,16,4,3,0.1875,17,0,10.836499,8.1040201,6.1712084,7.1293921,7.1815405,4.7162418,3.4165022,4.5412416,1,0,0.75118005,8,0,-0.86277878,-0.40816158,0.10186657,2.3860931,-1.3634713,-0.36080334,0.1668465,2.4653604,-0.49874529,-0.22825237,0.20926911,2.6797757,4.1465631,9.1503181,2.1611197,-1.7247479,0.96554434,-1.895238,0,5.5728469,5.7515845,-0.0025763861,9.584403,11.68637,1.0190579,5.8606596,11.484375,4.8884296,2.5714285,8.2204742,3.4068823,1.7530622,1.8670791,4,4,1,0,-1.1567301,-1.39701,5.7346578,0,1,10,1,2,3,0,3.444,-3.4449999,1.5054797,-1.5054797,0.18390311,0.23936985,34.18478,28.738277,17.238026,8.6190128,10.324173,14.708499,0,23.164757,36.764713,0,0,0,13.566921,14.555551,0.73667938,0.43619284,0.13931346,0.26332062,0.56380713,0.12400717,148.70956,88.051941,28.122471,53.155144,113.81277,25.032671,0.5,1,3.444,-3.4449999,0.19134727,0.28737301,0.51072592,0.50855452,0.22159147,0.48927408,0.49144551,0.26768261,103.09754,102.6592,44.731495,98.767166,99.205505,54.035671,4,0,2,0.19134727,0.28737301,0.46666667,1.12227,32.897186,7.7454643,44.629715,25.385227,3.185575,18.868406,0,92.504196,0,0,5.7613902,23.862217,0,42.170757,7.1675434,37.614288,106.6555,7.7454643,0,79.110001,0.59002918,5,2.801687,7.5043349,201.8647,271.87756,0,0,0,5.6825762,117.15816,14.708499,50.558907,204.22899,369,20,76
O=C(O)[C@@H](N)C(C)C,18.838722,1,1,0,0,3,0,0,0,19,3,6,8,4,29.047234,1.5288018,0,0,5,0,0,11,0,1,2,0,0,3.499558,-2.6170063,-0.42574582,0.38654605,2.6097949,-2.7662134,-0.38189414,0.35486647,2.6091409,-2.3779244,-0.25845349,0.500714,2.8452103,12.323277,2,0.2857143,0,18,1,7,5,2,0.2857143,17,0,6.7320509,5.0875125,3.6547005,3.7320509,3.5534179,2.5377734,1.776709,1.8213673,1,0,0.7302838,4,0,-0.81150317,-0.3361769,0.028214213,2.1852553,-1.3636407,-0.30768204,0.054200001,2.1652937,-0.52751148,-0.19826345,0.11566492,2.3963785,4.1649375,5.9430757,1.4410353,-3.000741,-0.20456634,-0.2321842,0,0.95455587,3.0922217,-0.001977603,9.6972694,11.581375,1.0153511,5.9853673,8,3.1111112,2.8125,7.054143,2.6874444,2.3859844,2.3697021,3,3,1,0,-2.0857301,-0.0084899999,3.0659394,0,1,0,1,0,2,0,2.77,-2.77,1.0564072,-1.0564072,0.26201424,0.3124651,29.857702,7.4113464,17.238026,0,10.324173,14.708499,0,0,37.495354,0,0,0,13.566921,14.418659,0.63440901,0.45152825,0.19297647,0.36559096,0.54847175,0.1726145,92.002426,65.480934,27.98558,53.018253,79.539749,25.032671,0.5,1,2.77,-2.77,0.23790614,0.35740072,0.23529808,0.45152825,0.45152825,0.7647019,0.54847175,0.31317365,34.123089,65.480934,65.480934,110.89759,79.539749,45.416656,2,0,0,0.23790614,0.35740072,0,0.054299999,32.897186,7.7454643,27.844185,25.385227,4.4107962,0,0,0,0,66.652031,3.04492,23.862217,0,29.796022,3.9819686,32.897186,0,7.7454643,66.652031,63.32,0.75787848,3.8073549,1.9437546,5.6679201,145.02068,160.41435,0,0,0,0,67.724991,14.708499,44.876331,117.14799,65,8,32
O=C1N(C)C(=O)c2[nH]cnc2N1C,23.658344,0,0,1,1,4,0,5,0,21,2,6,13,3,38.587181,1.8374848,0,0,7,0,0,8,0,4,2,0,0,2.2100117,-2.4476259,-0.36277857,0.30488533,2.4684062,-2.6250393,-0.28730136,0.44129872,2.3463197,-2.1470768,-0.11105963,0.46284249,2.7625461,16.601656,0,0,5,22,2,14,2,0,0,15,0,9.5854216,7.2354875,4.5773501,5.0165076,6.1258979,3.7175834,0.5,0.66666669,0,0,0.83756173,5,0,-0.82482213,-0.43568385,-0.0088050673,2.2662055,-1.0014195,-0.33122537,0.053935751,2.2103412,-0.48452434,-0.15185234,0.082240485,2.537256,5.9372511,8.414875,5.0295877,-0.080139011,-0.012784299,-1.4907652,0,5.0601201,4.6988902,-6.1102983e-005,11.010494,11.43769,1.7148274,0.87903732,9.5510206,3.2925169,1.3333334,6.1684279,2.0390365,0.79643035,0.96751153,6,1,1,0,-0.99400002,-0.79431999,4.4038234,0,1,10,1,2,0,0,2.7839999,-2.7850001,1.6099945,-1.6099945,0.20687523,0.21050169,72.069695,21.236927,10.964937,19.809576,0,12.949531,17.440542,0,0,0,0,19.249496,13.566921,0.13689101,0.66203254,0.17582177,0.17582177,0.33796743,0.82417822,0.16214567,124.08113,32.953308,32.953308,63.343384,154.47121,30.390074,0.2,0.25,2.7839999,-2.7850001,0.2568247,0.20466787,0.52132398,0.21083671,0.21083671,0.47867599,0.78916329,0.26783928,97.7089,39.515968,39.515968,89.715622,147.90855,50.19965,4,0,2,0.2568247,0.20466787,0.38461539,0.0515,3.1243138,29.998583,16.78553,0,26.618963,65.794373,0,16.78553,0,26.190136,4.44802,47.724434,19.909843,19.909843,2.7567475,2.3279202,16.78553,10.088739,65.794373,69.300003,0.64772749,4.8073549,2.1923411,7.1445317,187.42451,215.10892,27.133842,0,0,0,74.498474,66.371155,38.498993,180.16699,211,22,70
P(=O)(O[C@@H](CNC(=O)CC[C@]1(C)[C@@H](CC(=O)N)[C@@H]2[C@@]3(C)[C@](CC(=O)N)(C)[C@H](CCC(=O)N)/C(=C(\C)/C=4[C@](CC(=O)N)(C)[C@H](CCC(=O)N)/C(/N=4)=C/C=4C(C)(C)[C@H](CCC(=O)N)/C(=C(\C)/C1=N2)/N=4)/[N-]3)C)(O[C@H]1[C@@H](O)[C@@H](n2c3c(nc2)cc(C)c(C)c3)O[C@@H]1CO)[O-],196.95578,0,0,3,5,16,3,9,0,178,9,25,90,50,291.6817,1.6386613,0,0,62,0,0,88,0,13,14,1,0,1.118335,-2.8296704,-0.49882197,0.46231994,2.858742,-2.821466,-0.5195719,0.39305565,2.9108982,-2.5570774,-0.3058736,0.63812023,3.149951,123.33221,26,0.26804122,10,185,13,97,8,27,0.2783505,162,0,66.705284,54.057724,40.275291,42.263973,41.829678,31.955015,21.437159,23.596863,14,0,0.76939726,30,-2,-1.0364853,-0.4446266,-0.0014505106,3.7985504,-1.3711636,-0.34991351,0.016165625,3.8558185,-0.53705275,-0.20570308,0.15585504,4.0639825,37.333038,52.618393,20.094343,-3.858808,-0.25934252,-9.5681744,1.739037,17.649912,34.032543,1.8303767,14,-1.2969424,2.2133689,18.151531,75.766823,29.831024,15.723308,62.222832,24.442055,12.86272,16.898376,27,15,0,3,-3.4630001,-8.2819004,33.236923,0,1,42,0,7,31,5,20.771,-22.773001,8.232131,-10.232131,0.032342743,0.061824165,377.66992,104.48521,9.1703148,121.44311,111.29506,18.713068,0,155.39484,131.23375,0,6.6995511,5.6825762,112.01617,104.55524,0.72006226,0.40972584,0.17662211,0.27993774,0.59027416,0.10331563,906.09668,515.58209,222.25398,352.26212,742.77667,130.00813,0.5,1,20.771,-22.773001,0.069423713,0.043911651,0.49264333,0.46345356,0.28623575,0.50735664,0.53654647,0.22112091,619.92206,583.19086,360.18729,638.43671,675.16797,278.24945,15,0,8,0.069423713,0.043911651,0.23333333,2.3406401,311.03186,63.76635,221.73523,39.365837,24.014334,64.997978,0,92.014107,213.59229,382.77185,33.10257,236.74619,119.81166,53.664684,56.908932,201.6714,277.26755,84.447563,382.77185,444.82999,0.16308148,7.5999126,4.6080441,12.712564,1258.3588,1651.2107,166.67529,37.14085,0,112.13751,678.86957,167.19849,305.94666,1270.437,45180,174,498
O=C(NCCC[C@H](N)C(=O)O)N,24.934309,0,0,2,4,4,0,0,0,25,5,9,12,4,42.971138,1.7188455,0,0,6,0,0,13,0,3,3,0,0,3.2079518,-2.6149728,-0.48653522,0.45252624,2.6035845,-2.7718494,-0.41586778,0.64804858,2.5886643,-2.368937,-0.286989,0.56092495,2.842505,15.467691,5,0.45454547,0,24,2,11,7,6,0.54545456,22,0,9.5604782,6.6170812,3.6986706,3.8533711,5.536581,3.5543404,1.6969234,1.7415817,1,0,0.80738932,8,0,-0.827317,-0.43201423,0.10302709,2.2706985,-1.3709339,-0.39250562,0.208756,2.216645,-0.52220649,-0.21789318,0.16189732,2.4899569,7.7621212,13.433493,2.6621282,-4.7989316,-2.1459267,0.53594983,0,2.2461898,4.3941646,-0.002697807,9.5642548,11.654604,1.0198733,5.8023067,12,6.5088758,7.4380164,9.2505112,4.8861599,5.4677176,3.766623,6,6,1,1,-3.9737301,0.19893999,4.2201209,0,1,0,1,0,5,1,4.6300001,-4.6300001,1.911422,-1.911422,0.16407898,0.18417111,38.784641,7.4113464,17.238026,25.857038,10.324173,14.708499,17.440542,17.402626,0,0,0,13.566921,13.566921,21.206671,0.54020089,0.33286417,0.24475291,0.45979908,0.66713583,0.21504618,106.69368,65.743141,48.340511,90.813728,131.76427,42.473213,0.5,1,4.6300001,-4.6300001,0.14902808,0.2138229,0.3060779,0.33286417,0.24475291,0.6939221,0.66713583,0.44916919,60.452652,65.743141,48.340511,137.05475,131.76427,88.714241,4,0,0,0.14902808,0.2138229,0.083333336,-1.1532,83.805122,12.57542,27.844185,43.824806,0,0,0,0,37.736813,23.862217,4.2431302,47.724434,0,43.395977,3.9819686,65.794373,37.736813,31.014997,0,118.44,0.61674827,4.4594316,2.9097843,6.800437,197.5074,216.98082,13.566921,0,0,23.425066,58.616047,32.14904,81.868317,175.188,247,11,48
